"Year","Area","Street","Street.2"
2011,"Solihull","Auckland Drive",""
2011,"Solihull","Auckland Drive",""
2011,"Solihull","Auckland Drive",""
2011,"Solihull","Auckland Drive",""
2011,"Solihull","Auckland Drive C Wood",""
2011,"Solihull","Auckland Drive Chelmsley Wood Solihull",""
2011,"Solihull","Bham Airport",""
2011,"Solihull","Bham Int Train Station",""
2011,"Solihull","Bham International Train Station",""
2011,"Solihull","Birmingham Airport",""
2011,"Solihull","Blair Grove Chelmsley Wood Birmingham",""
2011,"Solihull","Brackleys Way Solihull",""
2011,"Solihull","Brickhill Dr",""
2011,"Solihull","Broad Street OS Gatecrasher",""
2011,"Solihull","By St Alphedge Church Solihull",""
2011,"Solihull","Carpark Marston Green Tavern",""
2011,"Solihull","Chelmsley Rd Chelmsley Wood",""
2011,"Solihull","Chelmsley Rd Chelmsley Wood",""
2011,"Solihull","Church Close",""
2011,"Solihull","Clock Public House Clock Lane",""
2011,"Solihull","Colebrook Road",""
2011,"Solihull","Colebrook Road",""
2011,"Solihull","Copt Heath Drive Knowle",""
2011,"Solihull","Danford Lane",""
2011,"Solihull","Dunton Hall Road Shirley",""
2011,"Solihull","Foleshill Road Coventry",""
2011,"Solihull","Forth Drive",""
2011,"Solihull","Fox Hollies Road",""
2011,"Solihull","Foyer Of ETAP Hotel BHX",""
2011,"Solihull","Grandys Drive Chelmsley Wood",""
2011,"Solihull","Green Lane",""
2011,"Solihull","Greenwood Shopping Centre",""
2011,"Solihull","Greswold Hotel",""
2011,"Solihull","Halifax Road",""
2011,"Solihull","Helmswood Drive",""
2011,"Solihull","Helmswood Drive",""
2011,"Solihull","Helmswood Drive",""
2011,"Solihull","High St",""
2011,"Solihull","High St",""
2011,"Solihull","High St Solihull",""
2011,"Solihull","High St Solihull",""
2011,"Solihull","High St Solihull",""
2011,"Solihull","High St Town Centre Solihull",""
2011,"Solihull","High Street",""
2011,"Solihull","High Street",""
2011,"Solihull","High Street",""
2011,"Solihull","High Street",""
2011,"Solihull","High Street",""
2011,"Solihull","High Street",""
2011,"Solihull","High Street",""
2011,"Solihull","High Street Solihull",""
2011,"Solihull","High Street Solihull",""
2011,"Solihull","High Street Solihull",""
2011,"Solihull","High Street Solihull",""
2011,"Solihull","High Street Solihull",""
2011,"Solihull","High Street Solihull",""
2011,"Solihull","High Street Solihull",""
2011,"Solihull","High Street Solihull Town Centre",""
2011,"Solihull","High Street Solihull West Mids",""
2011,"Solihull","Highfield Roa Washwood Heath Birmingham",""
2011,"Solihull","Hillfield Park Solihull",""
2011,"Solihull","Hobsmoat Road Solihull",""
2011,"Solihull","Hoggarts Hotel Dorridge",""
2011,"Solihull","Kingfisher Drive Smithswood",""
2011,"Solihull","KITTS GREEN RD KITTS GREEN BHAM",""
2011,"Solihull","Kitts Green Road",""
2011,"Solihull","Laburnam Avenue",""
2011,"Solihull","LG Arena",""
2011,"Solihull","Lg Arena Nec Complex",""
2011,"Solihull","LG Arena NEC",""
2011,"Solihull","LG Arena NEC Complex",""
2011,"Solihull","Lode Lane",""
2011,"Solihull","Lode Lane",""
2011,"Solihull","Lodge Road",""
2011,"Solihull","Manor Walk Solihull",""
2011,"Solihull","Marlene Croft",""
2011,"Solihull","McDonalds",""
2011,"Solihull","Mill Lane",""
2011,"Solihull","Mill Lane Solihull",""
2011,"Solihull","Moordane Avenue",""
2011,"Solihull","Moorend Avenue Opposite Wiilow Avenue Solihull",""
2011,"Solihull","O S Avaon Croft House Wincester Drive",""
2011,"Solihull","O S Departure Terminal Birmingham International Airport Solihull",""
2011,"Solihull","O S Grrenwood P H Helmswood Drive Chelmsley Wood Solihull",""
2011,"Solihull","O S Loft Nightclub High St Solihull",""
2011,"Solihull","O S Mill Labe Entrance To Touchwood Shopping Centre",""
2011,"Solihull","O S Red Lion Earlswood",""
2011,"Solihull","O S Rosies High St Solihull",""
2011,"Solihull","O SThe Loft Solihull",""
2011,"Solihull","O S Coach House P H Herbert Road Solihull West Midlands",""
2011,"Solihull","O Neills Poplar Rd Solihull",""
2011,"Solihull","OS Assembly Rooms Poplar Road",""
2011,"Solihull","OS LG Arena NEC Complex",""
2011,"Solihull","OS LG Arena NEC Complex",""
2011,"Solihull","Outside The Clock PH Clock Lane",""
2011,"Solihull","Outside White Swan Station Road Solihull",""
2011,"Solihull","Park In Bell Lane",""
2011,"Solihull","Parkdale Road Sheldon",""
2011,"Solihull","Poplar Rd Solihull",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road",""
2011,"Solihull","Poplar Road Solihull West Midlands",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Road Solihull",""
2011,"Solihull","Poplar Way Solihull",""
2011,"Solihull","Poplar Way Solihull",""
2011,"Solihull","Rolls Wood Drive Solihull West Midlands",""
2011,"Solihull","Scolfield Road Kingshurst",""
2011,"Solihull","Solihull Station Road",""
2011,"Solihull","Solihull A E",""
2011,"Solihull","Solihull High Street",""
2011,"Solihull","Solihull Hospital",""
2011,"Solihull","Solihull Hospital",""
2011,"Solihull","Solihull Moors Football Club Damson Parkway Solihull",""
2011,"Solihull","Solihull Town Centre",""
2011,"Solihull","Solihull Town Centre",""
2011,"Solihull","Solihull Town Centre Solihull West Midlands",""
2011,"Solihull","Solihull Town Centre Lode Lane",""
2011,"Solihull","Solihull Town Centre Outside Kings Chip Shop",""
2011,"Solihull","Solihull Poplar Road",""
2011,"Solihull","Stanley Avenue",""
2011,"Solihull","Station Rd",""
2011,"Solihull","Station Rd At Herbert Rd Junction",""
2011,"Solihull","Station Rd With Juction Of Herbert Rd Solihull",""
2011,"Solihull","Station Road",""
2011,"Solihull","Station Road",""
2011,"Solihull","Station Road Solihull",""
2011,"Solihull","Station Road Solihull",""
2011,"Solihull","Station Road Solihull",""
2011,"Solihull","Station Road Solihull",""
2011,"Solihull","Station Road Solihull",""
2011,"Solihull","Station Road Solihull",""
2011,"Solihull","Station Road High Street Solihull",""
2011,"Solihull","The Crescent",""
2011,"Solihull","The Village Hotel Shirley",""
2011,"Solihull","Usk Way Smithswood Solihull",""
2011,"Solihull","Warwick Rd Solihull",""
2011,"Solihull","Warwick Rd Solihull",""
2011,"Solihull","Warwick Rd Solihull",""
2011,"Solihull","Warwick Road",""
2011,"Solihull","Warwick Road",""
2011,"Solihull","Warwick Road",""
2011,"Solihull","Warwick Roadf Solihull",""
2011,"Solihull","Wolaston Close",""
2011,"Sandwell","Abbey Road",""
2011,"Sandwell","Albright Road Oldbury",""
2011,"Sandwell","Aleander Way",""
2011,"Sandwell","Alexandra Road Halesowen",""
2011,"Sandwell","Angels Nightclub West Bromwich",""
2011,"Sandwell","Angels PH West Bromwich",""
2011,"Sandwell","Anita Avenue Tividale",""
2011,"Sandwell","Astel Park Retail Center",""
2011,"Sandwell","Aston Street Tipton",""
2011,"Sandwell","Atlas Grove",""
2011,"Sandwell","Bank Street West Bromwich",""
2011,"Sandwell","Barker Street",""
2011,"Sandwell","Bearwood High St",""
2011,"Sandwell","Bearwood Rd",""
2011,"Sandwell","Bearwood Road",""
2011,"Sandwell","Bearwood Road Bearwood",""
2011,"Sandwell","Bearwood Road Smethwick",""
2011,"Sandwell","Bearwood Road Smethwick",""
2011,"Sandwell","Bearwood Road Smwthwick",""
2011,"Sandwell","Beawood Road",""
2011,"Sandwell","Beech Crescent",""
2011,"Sandwell","Beeches Road West Bromwich",""
2011,"Sandwell","Bella Pizza",""
2011,"Sandwell","Beresford Rd Oldbury",""
2011,"Sandwell","Beresford Rd Oldbury",""
2011,"Sandwell","Beresford Rd Oldbury",""
2011,"Sandwell","Billard Hall West Bromwich",""
2011,"Sandwell","Birchfield Lane",""
2011,"Sandwell","Birmingham Road Oldbury",""
2011,"Sandwell","Birmingham Road Oldbury",""
2011,"Sandwell","Birmingham Road Oldbury",""
2011,"Sandwell","BIRMINGHAM ST OLDBURY WEST MIDLANDS",""
2011,"Sandwell","Birminham Road Oldbury",""
2011,"Sandwell","Brandhall Close",""
2011,"Sandwell","Brasshouse Lane",""
2011,"Sandwell","Broad Street",""
2011,"Sandwell","Burnttree",""
2011,"Sandwell","Cape Hill Smethwick",""
2011,"Sandwell","Cape Hill Smethwick",""
2011,"Sandwell","Carters Green West Brom",""
2011,"Sandwell","Carters Green West Bromwich",""
2011,"Sandwell","Central Avenue Tipton",""
2011,"Sandwell","Coop Brandall",""
2011,"Sandwell","Dartmouth Park",""
2011,"Sandwell","DEVONSHIRE ROAD SMETHWICK",""
2011,"Sandwell","Dial Lane West Bromwich",""
2011,"Sandwell","Dial Lane West Bromwich",""
2011,"Sandwell","Duchess Parade West Bromwich",""
2011,"Sandwell","Dudley Port",""
2011,"Sandwell","Dudley Port Tipton",""
2011,"Sandwell","DUDLEY PORT TIPTON",""
2011,"Sandwell","Dudley Port Tipton",""
2011,"Sandwell","Dudley Street",""
2011,"Sandwell","Dudley Street",""
2011,"Sandwell","Dyas Avenue",""
2011,"Sandwell","Elgar Crescent Pensnett",""
2011,"Sandwell","ESHER ROAD",""
2011,"Sandwell","Fountain Lane Oldbury",""
2011,"Sandwell","Freet Street Oldbury",""
2011,"Sandwell","Freeth Street",""
2011,"Sandwell","Galton Bridge",""
2011,"Sandwell","Gladstone Street West Bromwich",""
2011,"Sandwell","Goose PH West Bromwich",""
2011,"Sandwell","GREAT BARR HOTEL",""
2011,"Sandwell","Great Barr Hotel",""
2011,"Sandwell","GREAT BARR HOTEL GREAT BARR",""
2011,"Sandwell","GREAT BARR HOTEL GREAT BARR",""
2011,"Sandwell","Great Bridge Street Tipton",""
2011,"Sandwell","Hales Lane Smethwick",""
2011,"Sandwell","Halesowen Road",""
2011,"Sandwell","HALESOWEN ROAD CRADLEY HEATH",""
2011,"Sandwell","Halesowen Road Cradley Heath",""
2011,"Sandwell","Henley Close Tipton",""
2011,"Sandwell","High Avenue",""
2011,"Sandwell","High St West Brom",""
2011,"Sandwell","High St Cradley Heath",""
2011,"Sandwell","High Street Great Bridge",""
2011,"Sandwell","High Street Smethwick",""
2011,"Sandwell","High Street Smethwick",""
2011,"Sandwell","High Street West Brom",""
2011,"Sandwell","High Street West Brom",""
2011,"Sandwell","High Street West Bromwich",""
2011,"Sandwell","High Street West Bromwich",""
2011,"Sandwell","High Street Smethwick",""
2011,"Sandwell","High Street Stourbridge",""
2011,"Sandwell","High Street Stourbridge",""
2011,"Sandwell","High Street Stourbridge",""
2011,"Sandwell","High Street West Bromwich",""
2011,"Sandwell","High Street West Bromwich",""
2011,"Sandwell","High Street West Bromwich Opposite Wilkinsons",""
2011,"Sandwell","Holly Lane Smethwick",""
2011,"Sandwell","Holyhead Road",""
2011,"Sandwell","Holyhead Road Handsworth",""
2011,"Sandwell","Hugh Road",""
2011,"Sandwell","Huntingtree Road",""
2011,"Sandwell","Hydes Road",""
2011,"Sandwell","Jct Jct Southbound M",""
2011,"Sandwell","Jervoise Lane West Brom",""
2011,"Sandwell","Jervoise Lane West Bromwich",""
2011,"Sandwell","Jowitts Lane",""
2011,"Sandwell","Karatchi",""
2011,"Sandwell","Kingsbury Road Tipton",""
2011,"Sandwell","Lakeside Piblic Hse Carpark",""
2011,"Sandwell","Langley Mead",""
2011,"Sandwell","Ledgends PH Tipton",""
2011,"Sandwell","Limes Road",""
2011,"Sandwell","Lodge Road",""
2011,"Sandwell","Lombard Street",""
2011,"Sandwell","LONDONDERRY LANE",""
2011,"Sandwell","Long Lane Blackheath",""
2011,"Sandwell","Long Lane Blackheath",""
2011,"Sandwell","Lutley Oak Halesowen",""
2011,"Sandwell","Market Place Wednesbury",""
2011,"Sandwell","MARKET PLACE WEDNESBURY",""
2011,"Sandwell","Market Place Wednesbury",""
2011,"Sandwell","Martley Road",""
2011,"Sandwell","McDonalds Wolverhampton Road Oldbury",""
2011,"Sandwell","Middlemore Road",""
2011,"Sandwell","Mill Gardens Smethwick",""
2011,"Sandwell","Newbury Lane Oldbury",""
2011,"Sandwell","O S PIC Home Adderss",""
2011,"Sandwell","O S Yummys Take Away Stourbridge",""
2011,"Sandwell","Oak Road",""
2011,"Sandwell","OFF Birmingham Road Rowley Regis",""
2011,"Sandwell","Oldbury Rd",""
2011,"Sandwell","Oldbury Rd",""
2011,"Sandwell","Oldbury Rd Carpark Of Bulls Head",""
2011,"Sandwell","Oldbury Road",""
2011,"Sandwell","Outside Goose Public House",""
2011,"Sandwell","Outside Home Address",""
2011,"Sandwell","Outside The Bulls Head PH",""
2011,"Sandwell","PARK CRECENT WEST BROM",""
2011,"Sandwell","Park Road Smethwick",""
2011,"Sandwell","Piddock Road Police Station",""
2011,"Sandwell","Portland Rd Warley",""
2011,"Sandwell","Potters Lane",""
2011,"Sandwell","Pound Road",""
2011,"Sandwell","Radford Close",""
2011,"Sandwell","Redwood Road",""
2011,"Sandwell","Regent Court",""
2011,"Sandwell","Resovoir Road Oldbury",""
2011,"Sandwell","Ruskin Street West Brom",""
2011,"Sandwell","Russells Hall Hospiatl",""
2011,"Sandwell","SAINTS WAY WEST BROMWICH",""
2011,"Sandwell","Sandwell Hospital",""
2011,"Sandwell","Sandwell Hospital A And E",""
2011,"Sandwell","Shaftsbury Street",""
2011,"Sandwell","Silverlands Avenue",""
2011,"Sandwell","Smethwick Front Office",""
2011,"Sandwell","Smethwick High Street",""
2011,"Sandwell","Smethwick High Street Outside Red Cow",""
2011,"Sandwell","St Andrews Church",""
2011,"Sandwell","St Michaels Street",""
2011,"Sandwell","St Michaels Street West Brom",""
2011,"Sandwell","St Micheals Square",""
2011,"Sandwell","St Micheals Street West Bromwich",""
2011,"Sandwell","Suffrage Street Smethwick",""
2011,"Sandwell","Sycamore Road Smethwick",""
2011,"Sandwell","Tanemouth Railway Station",""
2011,"Sandwell","Tanhouse Avenue West Bromwich",""
2011,"Sandwell","THE GOOSE PUBLIC HOUSE HIGH STREET",""
2011,"Sandwell","THE GOOSE PUBLIC HOUSE WEST BROMWICH",""
2011,"Sandwell","Thimbermill Recreation Ground",""
2011,"Sandwell","Thimblemill Road",""
2011,"Sandwell","Three Shires Oak Road Smethwick",""
2011,"Sandwell","Tichbourne Place Dudley",""
2011,"Sandwell","Titford Road Oldbury",""
2011,"Sandwell","Tollgate",""
2011,"Sandwell","TOLLGATE SHOPPING CENTRE",""
2011,"Sandwell","TOLLHOUSE WAY SMETHWICK",""
2011,"Sandwell","Tram Lines West Bromwich",""
2011,"Sandwell","Vicarage Street Langley",""
2011,"Sandwell","Victoria Park Road Smethwick",""
2011,"Sandwell","Warley Mags Court Oldbury Ringway",""
2011,"Sandwell","Waterfall Lane Cradley Heath",""
2011,"Sandwell","Waterfall Lane Cradley Heath",""
2011,"Sandwell","Waterfall Lane Cradley Heath",""
2011,"Sandwell","Watton Street West Bromwich",""
2011,"Sandwell","West Bromwich",""
2011,"Sandwell","West Bromwich Bus Station",""
2011,"Sandwell","West Bromwich Front Office",""
2011,"Sandwell","West Bromwich High Street",""
2011,"Sandwell","White Road",""
2011,"Sandwell","Windmill Lane",""
2011,"Sandwell","Windmill Lane",""
2011,"Sandwell","Windmill Lane",""
2011,"Sandwell","Wolverhampton Road",""
2011,"Sandwell","Wolverhampton Road",""
2011,"Sandwell","Wolverhampton Road Oldbury",""
2011,"Sandwell","Woodland Drive Smethwick",""
2011,"Sandwell","Woodland Street",""
2011,"Sandwell","York Road",""
2011,"Walsall","Aberwell Street Walsall",""
2011,"Walsall","Ablewell St",""
2011,"Walsall","Ablewell St Walsall",""
2011,"Walsall","Ablewell Street",""
2011,"Walsall","Ablewell Street",""
2011,"Walsall","Ablewell Street Walsall",""
2011,"Walsall","Arundel Street Caldmore Walsall",""
2011,"Walsall","ASDA DARLASTON",""
2011,"Walsall","ASDA DARLASTON",""
2011,"Walsall","ASDA Cape Hill",""
2011,"Walsall","ASDA DARLASTON",""
2011,"Walsall","Atlee Road Bentley Willenhall",""
2011,"Walsall","Aukland Road",""
2011,"Walsall","Barnes Lane",""
2011,"Walsall","Barr Common Rd Streetly",""
2011,"Walsall","Bassano Rd Black Heath",""
2011,"Walsall","Bath Street Caldmore Walsall",""
2011,"Walsall","Bescot Crescet Away Turnstile Walsall",""
2011,"Walsall","Bilston Street",""
2011,"Walsall","Birchills St",""
2011,"Walsall","Birchills St",""
2011,"Walsall","Birchills St Walsall",""
2011,"Walsall","Birmingham Rd",""
2011,"Walsall","Birmingham Road",""
2011,"Walsall","Black Lake West Bromwich",""
2011,"Walsall","Bloxwich High Street",""
2011,"Walsall","Bloxwich High Street",""
2011,"Walsall","Bloxwich Police Stastion",""
2011,"Walsall","Bloxwich Police Station",""
2011,"Walsall","Bradfor Street",""
2011,"Walsall","Bradford Place",""
2011,"Walsall","Bradford Place",""
2011,"Walsall","Bradford Place",""
2011,"Walsall","Bradford Place",""
2011,"Walsall","Bradford Place",""
2011,"Walsall","Bradford Place",""
2011,"Walsall","Bradford Place Walsall",""
2011,"Walsall","Bradford Place Walsall",""
2011,"Walsall","Bradford Place Walsall",""
2011,"Walsall","Bradford Place Walsall",""
2011,"Walsall","Bradford St Walsall",""
2011,"Walsall","Bradford St Walsall",""
2011,"Walsall","Bradford Street",""
2011,"Walsall","Bradford Street Walsall",""
2011,"Walsall","Brdge St Walsall",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge St Walsall",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
2011,"Walsall","Bridge Street",""
